	url	title	description	price	District	m2	Data dodania	Na sprzedaż przez	Rodzaj nieruchomości	Liczba pokoi	Liczba łazienek
192	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/zielony-zakatek-+-atrakcyjne-2-pok-balkon/10010659388431012115990009	Zielony Zakątek - Atrakcyjne 2 pok, balkon 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 19264</i><br/><br/><br/>	400000.0	Białołęka	41	06/03/2022	Agencja	Mieszkanie	2 pokoje	
193	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/zielony-zakatek-+idealne-dla-rodziny-3-pok-balkon/10010659388441012115990009	Zielony Zakątek -Idealne dla Rodziny 3 pok, balkon 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 19202</i><br/><br/><br/>	499000.0	Białołęka	57	06/03/2022	Agencja	Mieszkanie	3 pokoje	
194	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ochota/gotowe-i-umeblowane-premium/10010659361781012115990009	Gotowe i umeblowane PREMIUM 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 19177</i><br/><br/><br/>	275000.0	Ochota	22	06/03/2022	Agencja	Mieszkanie	Kawalerka lub garsoniera	
195	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/zamieszkaj-lub-zainwestuj/10010659411011012115990009	Zamieszkaj lub Zainwestuj !!! 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 19077</i><br/><br/><br/>	390000.0	Mokotów	26	06/03/2022	Agencja	Mieszkanie	Kawalerka lub garsoniera	
196	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/nowe-1-lub-2-pokoje-inwestycja/10010659361791012115990009	Nowe 1 lub 2 pokoje = INWESTYCJA ! 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 19076</i><br/><br/><br/>	415000.0	Mokotów	27	06/03/2022	Agencja	Mieszkanie	2 pokoje	
197	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/okazja-1-lub-2-pok-blisko-centrum-inwestycja/10010659361801012115990009	OKAZJA 1 lub 2 pok blisko Centrum! INWESTYCJA 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 19058</i><br/><br/><br/>	469000.0	Śródmieście	37	06/03/2022	Agencja	Mieszkanie	2 pokoje	
198	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/kawalerka-z-duzym-balkonem/10010659388451012115990009	kawalerka z duzym balkonem 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 18934</i><br/><br/><br/>	350000.0	Wola	28	06/03/2022	Agencja	Mieszkanie	Kawalerka lub garsoniera	
199	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/bezposrednio-3-pokoje-z-widna-kuchnia-%252B-balkon/10010659361811012115990009	BEZPOŚREDNIO ! 3 pokoje z widną kuchnią + balkon 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 18857</i><br/><br/><br/>	558000.0	Białołęka	60	06/03/2022	Agencja	Mieszkanie	3 pokoje	
200	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/gotowe-1-lub-2-pokoje-najlepsza-oferta-na-woli/10010659411021012115990009	GOTOWE 1 lub 2 pokoje NAJLEPSZA OFERTA na Woli 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 18839</i><br/><br/><br/>	399000.0	Wola	33	06/03/2022	Agencja	Mieszkanie	2 pokoje	
201	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/nowa-kawalerka-najlepsza-oferta-na-woli-okazja/10010659361821012115990009	Nowa kawalerka NAJLEPSZA OFERTA na Woli OKAZJA ! 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 18835</i><br/><br/><br/>	390000.0	Wola	31	06/03/2022	Agencja	Mieszkanie	Kawalerka lub garsoniera	
202	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/zainwestuj-w-apartament-kup-za-289-000-zl/10010659388461012115990009	Zainwestuj w apartament kup za 289 000 zł 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 18803</i><br/><br/><br/>	356000.0	Wola	27	06/03/2022	Agencja	Mieszkanie	Kawalerka lub garsoniera	
203	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/doskonala-lokalizacja-nowe-osiedle-0/10010659388471012115990009	Doskonała lokalizacja nowe osiedle 0% 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 18707</i><br/><br/><br/>	750000.0	Wola	55	06/03/2022	Agencja	Mieszkanie	3 pokoje	
204	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/apartament-na-grzybowskiej-2-pok-z-mozliwoscia-3/10010659368821012115990009	Apartament na grzybowskiej 2 pok. z możliwością 3 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 18688</i><br/><br/><br/>	700000.0	Śródmieście	40	06/03/2022	Agencja	Mieszkanie	2 pokoje	
205	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/3-pokoje-62-m2-super-standard-metro-0/10010659361841012115990009	3 pokoje 62 m2 super standard metro 0% 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 18395</i><br/><br/><br/>	850000.0	Wola	62	06/03/2022	Agencja	Mieszkanie	3 pokoje	
206	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/doskonala-lokalizacja-nowe-osiedle-0/10010659361851012115990009	Doskonała lokalizacja nowe osiedle 0% 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 17861</i><br/><br/><br/>	625000.0	Wola	52	06/03/2022	Agencja	Mieszkanie	3 pokoje	
207	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/3-pokoje-blisko-do-centrum-okazja/10010659361861012115990009	3 pokoje blisko do centrum OKAZJA 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 17860</i><br/><br/><br/>	675000.0	Wola	61	06/03/2022	Agencja	Mieszkanie	3 pokoje	
208	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/wysoki-standard-mieszknakie-idealne-pod-wynajem/10010659411031012115990009	Wysoki standard mieszknakie idealne pod wynajem 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 17138</i><br/><br/><br/>	600000.0	Wola	40	06/03/2022	Agencja	Mieszkanie	2 pokoje	
209	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ochota/100-metrowe-naprzeciw-ratusza-ochota/10010658980801010731945009	100 METROWE NAPRZECIW RATUSZA OCHOTA 	<p>Mieszkanie na I piętrze w kamienicy z windą. Kamienica naprzeciw Ratusza Ochota Okna na wschód i zachód. Mieszkanie ciche. 2 pokoje i kuchnia od podwórza. Wysokość mieszkania ponad standard 2,95 m. 2 balkony- od podwórza i ul. Grójeckiej. Mieszkanie do remontu. Proszę o maile tylko od osób zainteresowanych kupnem tej wielkości mieszkania. Mieszkanie również dobre na biuro, gabinet etc. Kiedyś było biurem WOŚP</p>	1200000.0	Ochota	98	06/03/2022	Właściciel	Mieszkanie	3 pokoje	2 łazienki
210	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/dwa-pokoje++funkcjonalny-rozklad++blisko-metro/10010659361921011379840309	Dwa pokoje--Funkcjonalny rozkład--Blisko Metro 	<br/><br/><i>Numer oferty w biurze: NOB-MS-7994</i><br/><br/><br/>	429000.0	Wola	37	06/03/2022	Agencja	Mieszkanie	2 pokoje	
211	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/sulejkowska-3pok-71mkw-dwa-miejsca-postojowe/10010659443121012810762709	Sulejkowska,3pok,71mkw,dwa miejsca postojowe 	"<p>KUPUJĄCY NIE PŁACI PROWIZJI,PROWIZJĘ POKRYWA SPRZEDAJĄCY</p><p><br/></p><br/><p>SPACER 3D:</p><p><b>https://sb360.online/p4igug?hl</b></p><b>https://sb360.online/p4igug?hl</b><p><br/></p><br/><p>Do sprzedaży 3-pokojowy apartament o powierzchni 70,75m2 na Pradze Południe przy ul. Sulejkowskiej.</p><p>Lokal usytuowany  na pierwszym piętrze, kameralnego, trzypiętrowego 
budynku, który liczy jedynie 9 mieszkań. Budynek z 2013 roku z windą do 
poziomu garażu.</p><p>Apartament przestronny, nowocześnie wykończony z ciekawym rozkładem składa się z:</p><p><br/>Salonu z aneksem kuchennym – ok.31mkw zachód
</p><br/><p>Sypialni – ok.10,5mkw    północ
</p><p>Łazienki – ok.5mkw
</p><p>WC
</p><p>Holu</p><p>Balkon</p><p>Mieszkanie (wysokość 270cm) kompletnie wyposażone, zabudowa kuchenna 
ze sprzętem AGD – płyta grzewcza AEG, lodówka SAMSUNG, zmywarka (60cm) 
SIEMENS, piekarnik, okap. Obok płyty grzewczej został zainstalowany 
elektryczny grill.</p><p>Łazienka z wanną, wyposażona w pojemną i głęboką szafę wnękową 
(ok.70cm).W szafie zainstalowana nowa pralka z suszarką firmy SAMSUNG.</p><p>W salonie,  wysokiej klasy 2-letni TV (75cali),który kosztował 14tys.zł.Dodatkowo zestaw kina domowego.</p><p>W holu duża i pojemna szafa o głębokości 56cm.</p><p> </p><p>Odrębna własność, brak obciążeń w księdze wieczystej. Przy zakupie można posiłkować się kredytem.</p><p>Nieruchomością zarządza wspólnota mieszkaniowa. Opłaty eksploatacyjne to 780zł.</p><p> </p><p>Bardzo dobry punkt komunikacyjny, do najbliższego przystanku 1 minuta – linie 141,158,182</p><p>W najbliższej okolicy szkoła podstawowa, przedszkole, sklep Żabka, piekarnia, apteka</p><p> </p><p>Do ceny mieszkania należy doliczyć:</p><p>I miejsce postojowe – 30tys.zł</p><p>II miejsce postojowe – 30tys.zł</p><p>Komórka lokatorska – 15tys.zł</p><p> </p><p>Kontakt do pośrednika:</p><p> </p><p>Mariusz Urbański</p><p>tel.503 495 293</p><p><br/></p><br/>"	990000.0	Praga Południe	71	06/03/2022	Agencja	Mieszkanie	3 pokoje	1 łazienka
212	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/klimatyzowany-wysokim-standarcie-umeblowany-apartament/10010659388731012099690009	Klimatyzowany, wysokim standarcie, umeblowany apartament 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505796</i><br/><br/><br/>	1089900.0	Mokotów	51	06/03/2022	Agencja	Mieszkanie	2 pokoje	
213	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/gotowy-apartament-do-wprowadzenia/10010659550111012099690009	Gotowy apartament do wprowadzenia 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505797</i><br/><br/><br/>	1170000.0	Wola	62	06/03/2022	Agencja	Mieszkanie	3 pokoje	
214	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/niebanalne-przestronne-+-stary-mokotow/10010659411411012099690009	Niebanalne przestronne - Stary Mokotów 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505798</i><br/><br/><br/>	1350000.0	Mokotów	113	06/03/2022	Agencja	Mieszkanie	4 pokoje	
215	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/niezwykly-apartament-do-wykonczenia/10010659411431012099690009	Niezwykły apartament do wykończenia 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505799</i><br/><br/><br/>	2115650.0	Mokotów	112	06/03/2022	Agencja	Mieszkanie	3 pokoje	
216	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/klimatyczne-przytulne-mieszkanie-przy-barbakanie-pl-zamkowym/10010659550131012099690009	Klimatyczne, przytulne mieszkanie przy Barbakanie / Pl. Zamkowym 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505800</i><br/><br/><br/>	2400000.0	Śródmieście	84	06/03/2022	Agencja	Mieszkanie	3 pokoje	
217	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/mieszkanie-warszawa-wola-72-7m2-nr-505802/10010659497241012099690009	Mieszkanie Warszawa Wola 72.7m2 (nr: 505802) 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505802</i><br/><br/><br/>	919000.0	Wola	73	06/03/2022	Agencja	Mieszkanie	4 pokoje	
218	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/apartament-w-przedwojennej-kamienicy-obok-nowego-swiatu/10010659388761012099690009	Apartament w przedwojennej kamienicy obok Nowego Światu 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505801</i><br/><br/><br/>	2541500.0	Śródmieście	111	06/03/2022	Agencja	Mieszkanie	3 pokoje	
219	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/niezwykly-apartament-do-wykonczenia/10010659550141012099690009	Niezwykły apartament do wykończenia 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505803</i><br/><br/><br/>	2115650.0	Mokotów	112	06/03/2022	Agencja	Mieszkanie	3 pokoje	
220	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/apartament-w-przedwojennej-kamienicy-obok-nowego-swiatu/10010659550151012099690009	Apartament w przedwojennej kamienicy obok Nowego Światu 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505804</i><br/><br/><br/>	2541500.0	Śródmieście	111	06/03/2022	Agencja	Mieszkanie	3 pokoje	
221	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/mieszkanie-warszawa-mokotow-117m2-nr-505805/10010659388771012099690009	Mieszkanie Warszawa Mokotów 117m2 (nr: 505805) 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505805</i><br/><br/><br/>	1329000.0	Mokotów	117	06/03/2022	Agencja	Mieszkanie	3 pokoje	
222	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/niezwykly-3-pokojowy-apartament/10010659411441012099690009	Niezwykły 3 pokojowy apartament 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505806</i><br/><br/><br/>	2268000.0	Mokotów	126	06/03/2022	Agencja	Mieszkanie	3 pokoje	
223	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bemowo/mieszkanie-warszawa-bemowo-47-2m2-nr-505807/10010659550171012099690009	Mieszkanie Warszawa Bemowo 47.2m2 (nr: 505807) 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505807</i><br/><br/><br/>	569000.0	Bemowo	48	06/03/2022	Agencja	Mieszkanie	2 pokoje	
224	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/mieszkanie-warszawa-mokotow-113m2-nr-505808/10010659411461012099690009	Mieszkanie Warszawa Mokotów 113m2 (nr: 505808) 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505808</i><br/><br/><br/>	1650000.0	Mokotów	113	06/03/2022	Agencja	Mieszkanie	3 pokoje	
225	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/mieszkanie-warszawa-wola-38-19m2-nr-505809/10010659497271012099690009	Mieszkanie Warszawa Wola 38.19m2 (nr: 505809) 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505809</i><br/><br/><br/>	529000.0	Wola	39	06/03/2022	Agencja	Mieszkanie	Kawalerka lub garsoniera	
226	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/2pokojowe-mieszkanie-sadyba-w-poblizu-best-mall/10010659411471012099690009	2pokojowe mieszkanie Sadyba w pobliżu Best Mall 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505810</i><br/><br/><br/>	484000.0	Mokotów	43	06/03/2022	Agencja	Mieszkanie	2 pokoje	
227	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/3-pokojowe-po-generalnym-remoncie-gotowe-do-zamieszkania/10010659497291012099690009	3 pokojowe po generalnym remoncie gotowe do zamieszkania 	<br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><i>Numer oferty w biurze: 505811</i><br/><br/><br/>	670000.0	Mokotów	55	06/03/2022	Agencja	Mieszkanie	3 pokoje	
228	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/2-pokoje-piekny-widok-balkon-mokotow/10010659668001011302836009	2 POKOJE, PIĘKNY WIDOK, BALKON, MOKOTÓW 	"<p>Do sprzedaży 2 pokojowe mieszkanie w świetnej lokalizacji na Mokotowie w okolicy ul. Bielawskiej. 800 metrów do stacji metra Wierzbno. Z okien mieszkania rozciąga się niepowtarzalny widok na Warszawę. Rok budowy 1986. Piętro 11/12. Budynek i klatki po remoncie. Wymienione instalacje. 2 windy. W mieszkaniu wymienione okna i grzejniki. Drewniana podłoga w bardzo dobrym stanie. </p><p><br/></p><br/><p>Mieszkanie składa się z dwóch oddzielnych, nieprzechodnich pokoi, kuchni, przedpokoju, łazienki oraz balkonu. Do mieszkania przynależy piwnica.</p><p><br/></p><br/><p>Spółdzielcze własnościowe prawo do lokalu z założoną księgą wieczystą. </p><p><br/></p><br/><p>Pod blokiem parking dla mieszkańców. </p><p><br/></p><br/><p>Doskonała lokalizacja - blisko STARY MOKOTÓW, tereny sportowo - rekreacyjne ""Warszawianka"", Królikarnia, Park Arkadia.</p><p>Znakomicie skomunikowane: tramwaj i autobus 100 m od budynku, stacja metra Wierzbno 800 m. </p><p><br/></p><br/><p>Zapraszam do oglądania. Tel.: +48 534 313 009</p>"	479000.0	Mokotów	37	06/03/2022	Agencja	Mieszkanie	2 pokoje	
229	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ursynow/okazyjna-cena-2-pokoje-metro-ursynow/10010659083981011302836009	OKAZYJNA CENA, 2 POKOJE, METRO URSYNÓW 	<p>Do sprzedaży atrakcyjne 2 pokojowe mieszkanie o powierzchni 43 m2 w znakomitej lokalizacji w pobliżu metra Ursynów.</p><p>Do mieszkania przynależy duży balkon oraz duża piwnica 5,9 m2.</p><p>Mieszkanie usytuowane jest na 2 piętrze w budynku 4 piętrowym.</p><p>W cenie również miejsce postojowe w garażu usytuowanym w bliskiej odległości od budynku.</p><p><br/></p><br/><p>Polecam i zapraszam do oglądania. Tel. 534 313 009</p>	494949.0	Ursynów	43	06/03/2022	Agencja	Mieszkanie	2 pokoje	
230	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bemowo/bemowo-+-mieszkanie-2+pokojowe-z-ogrodkiem-36m2-+-odbior-wiosna-lato-2022/10010620375871010807671709	Bemowo - Mieszkanie 2-pokojowe z ogrodkiem (36m2) - odbior wiosna/lato 2022 	<p>O mieszkaniu:</p><p>- mieszkanie 2 pokojowe (38m2) na parterze, z ogrodkiem (36m2)</p><p>- ekspozycja zachodnia</p><p>- pojedyncze miejsce parkingowe w garażu podziemnym</p><p>- komorka lokatorska (2,73m2) na poziomie garażu (-1) - ulokowana bezpośrednio przy przynależnym miejscu parkingowym</p><p>(numer 33 na załączonym projekcie)</p><p>O inwestycji:</p><p>- Lokalizacja: ul. Szeligowska</p><p>- Mieszkanie w trakcie budowy (planowy odbir maj 2022)</p><p>- Deweloper ROBYG</p><p>- Inwestycja Modern City, Etap B</p><p>- okolica mocno się rozwijająca (budowa wielu nowych osiedli)</p><p>- w okolicy przedszkole/żłobek, sklepy, punkty usługowe</p><p>- planowana stacja metra (Chrzanow) - odległość k. 400m</p><p>- link do inwestycji (dostępne w sprzedaży kolejne etapy): https://robyg.pl/warszawa/inwestycje/modern-city</p><p>Transakcja:</p><p>- sprzedaż na zasadzie cesji (od konsumenta)</p><p>- cena: 550 tyś PLN (mieszkanie + garaż + komorka)</p>	550000.0	Bemowo	38	26/02/2022	Właściciel	Mieszkanie	2 pokoje	1 łazienka
231	https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/bezposrednio-goclaw-3-+-pokoje-balkon-po-generalnym-remoncie/10010654740661011242777009	Bezpośrednio Gocław 3 - pokoje Balkon Po Generalnym Remoncie! 	"<p><br/></p><br/><p>Sprzedam Bezpośrednio rozkładowe, dwustronne <b>3 - pokojowe</b> mieszkanie o powierzchni <b>56,80 m2</b> na <b>Gocławiu</b> przy ul. <b>Umińskiego 18</b> składające się z:</p><b>3 - pokojowe</b><b>56,80 m2</b><b>Gocławiu</b><b>Umińskiego 18</b><p><br/></p><br/><p></p><p>- Przestronnego Salonu z dużym balkonem<br/>- Oddzielnej widnej kuchni<br/>- 2 x Sypialni<br/>- Łazienki z WC<br/>- oraz przestronnego przedpokoju z szafą pod wymiar w zabudowie</p><br/><br/><br/><br/><p>  * Do mieszkania przynależy<b> Piwnica</b><br/></p><b> Piwnica</b><br/><p><b><br/></b></p><b><br/></b><br/><p>Mieszkanie świeżo <b>po generalnym remoncie,</b> po którym nikt nie mieszkał - Gotowe do wprowadzenia, gdzie:</p><b>po generalnym remoncie,</b><p><br/></p><br/><p></p><p>- Wymienione zostały całkowicie instalacje elektryczne oraz hydrauliczne,</p><p>- Na ścianach nowe  gładzie oraz wysokiej jakości farby<br/>- Na podłogach po zrobieniu wylewki został położony gres oraz panele o wysokiej klasie ścieralności<br/>- Łazienka z odpływem liniowym oraz WC w zabudowie oraz <b>podgrzewaną podłogą z panelem sterującym</b></p><br/><br/><b>podgrzewaną podłogą z panelem sterującym</b><p><br/></p><br/><p></p><p>- Meble kuchenne robione na zamówienie w zabudowie z markowymi sprzętami:</p><p><br/></p><br/><p></p><p>* piekarnikiem<br/>* płytą<br/>* zmywarką<br/>* okapem<br/>* zlewem i baterią</p><br/><br/><br/><br/><p></p><p>- wymiana kaloryferów, parapetów, baterii etc.</p><p><br/></p><br/><p></p><p>Zmywarka, piekarnik, płyta w zabudowie marki <b>Beko</b>, Kaloryfery aluminiowe, zabudowa kuchenna pod wymiar z prowadnicami z funkcją <b>""cichy domyk""</b> .. etc.</p><b>Beko</b><b>""cichy domyk""</b><p></p><p>Mieszkanie usytuowany na 14 piętrze w 15-piętrowym budynku  - widok na panoramę miasta.</p><p><br/></p><br/><p></p><p></p><p><b>Doskonała lokalizacja.</b></p><b>Doskonała lokalizacja.</b><p><br/><b>Do Ścisłego Centrum ok. 20 min.</b> komunikacją miejską, cicha, spokojna i zielona okolica. W pobliżu pełna infrastruktura - liczne sklepy, bazarek, dwa centra handlowe Promenada, szkoła, przedszkola, żłobek, place zabaw, park, basen.</p><br/><b>Do Ścisłego Centrum ok. 20 min.</b><p><br/></p><br/><p><b>8 min</b> do Parku nad Balatonem<br/><b>5 min do Promenady</b></p><b>8 min</b><br/><b>5 min do Promenady</b><p><br/>Mieszkanie posiada <b>Księgę Wieczystą</b> z wyodrębnioną Własnością - możliwość kredytowania w każdym banku -<b> Grunty Uregulowane.</b></p><br/><b>Księgę Wieczystą</b><b> Grunty Uregulowane.</b><p></p><p>Czynsz: <b>550 zł</b></p><b>550 zł</b><p><b><br/></b>Więcej informacji pod tel.: <b>504 014 160</b><b><br/>Polecam</b></p><b><br/></b><br/><b>504 014 160</b><b><br/>Polecam</b><br/>"	639000.0	Praga Południe	57	05/03/2022	Właściciel	Mieszkanie	3 pokoje	
